GENEID	DE_STATUS
FBGN0263505	FALSE
FBGN0052718	FALSE
FBGN0265252	FALSE
FBTI0063635	FALSE
FBTI0019743	FALSE
FBGN0263511	FALSE
FBTI0019661	FALSE
FBTI0061915	FALSE
FBTI0019710	FALSE
FBGN0002562	FALSE
FBTI0019544	FALSE
FBGN0260873	FALSE
FBTI0060043	FALSE
FBTI0019085	FALSE
FBGN0030587	FALSE
FBGN0261624	FALSE
FBTI0063542	FALSE
FBGN0267053	FALSE
FBTI0060061	FALSE
FBGN0021738	FALSE
FBGN0267085	FALSE
FBGN0002914	FALSE
FBTR0473835_DF_NRG	FALSE
FBGN0030886	FALSE
FBTI0060693	FALSE
FBTR0309582_DF_NRG	FALSE
FBGN0286877	FALSE
FBTI0062794	FALSE
FBGN0030459	FALSE
FBGN0264939	FALSE
FBGN0003933	FALSE
FBTI0060504	FALSE
FBGN0044046	FALSE
FBTR0304449_DF_NRG	FALSE
FBTI0060010	FALSE
FBTI0062860	FALSE
FBGN0023534	FALSE
FBTI0062273	FALSE
FBGN0265987	FALSE
FBTI0064190	FALSE
FBTI0019733	FALSE
FBTI0060182	FALSE
FBGN0052598	FALSE
FBTI0064209	FALSE
FBGN0052670	FALSE
FBTI0061699	FALSE
FBTI0019049	FALSE
FBGN0052603	FALSE
FBTI0019672	FALSE
FBTI0060579	FALSE
FBTI0019610	FALSE
FBGN0011976	FALSE
FBGN0030495	FALSE
FBGN0052704	FALSE
FBTI0062978	FALSE
FBTI0019595	FALSE
FBGN0025613	FALSE
FBGN0029835	FALSE
FBGN0030313	FALSE
FBGN0264818	FALSE
FBTR0304271_DF_NRG	FALSE
FBGN0031039	FALSE
FBTI0072962	FALSE
FBGN0030223	FALSE
FBTI0061675	FALSE
FBTI0064221	FALSE
FBGN0264386	FALSE
FBTI0061317	FALSE
FBGN0267178	FALSE
FBGN0030258	FALSE
FBGN0267065	FALSE
FBGN0030537	FALSE
FBGN0083940	FALSE
FBTI0062835	FALSE
FBTI0063531	FALSE
FBGN0000028	FALSE
FBGN0030272	FALSE
FBGN0264949	FALSE
FBTI0062719	FALSE
FBTI0062299	FALSE
FBTI0062979	FALSE
FBGN0267826	FALSE
FBTR0472795_DF_NRG	FALSE
FBGN0083979	FALSE
FBGN0262390	FALSE
FBGN0265695	FALSE
FBTI0061331	FALSE
FBGN0029751	FALSE
FBTI0063524	FALSE
FBGN0029932	FALSE
FBGN0040354	FALSE
FBTI0019546	FALSE
FBTR0472741_DF_NRG	FALSE
FBGN0263778	FALSE
FBTI0063693	FALSE
FBTI0019665	FALSE
FBGN0262216	FALSE
FBGN0029003	FALSE
FBGN0031178	FALSE
FBGN0052750	FALSE
FBGN0262687	FALSE
FBTR0309638_DF_NRG	FALSE
FBTI0019522	FALSE
FBTI0019659	FALSE
FBGN0264738	FALSE
FBTI0061852	FALSE
FBTI0019532	FALSE
FBTI0064224	FALSE
FBGN0263563	FALSE
FBTI0061193	FALSE
FBTR0309629_DF_NRG	FALSE
FBGN0029827	FALSE
FBTI0063671	FALSE
FBGN0052568	FALSE
FBGN0266179	FALSE
FBTI0062349	FALSE
FBTR0472783_DF_NRG	FALSE
FBGN0085349	FALSE
FBGN0261616	FALSE
FBGN0083008	FALSE
FBGN0053548	FALSE
FBGN0029716	FALSE
FBGN0029955	FALSE
FBTI0061592	FALSE
FBTI0062351	FALSE
FBGN0264786	FALSE
FBGN0030836	FALSE
FBGN0262827	FALSE
FBGN0004649	FALSE
FBTR0445476_DF_NRG	FALSE
FBGN0030159	FALSE
FBTI0063037	FALSE
FBGN0052667	FALSE
FBGN0029697	FALSE
FBGN0047092	FALSE
FBGN0052774	FALSE
FBTI0063732	FALSE
FBGN0052647	FALSE
FBGN0265874	FALSE
FBTR0309658_DF_NRG	FALSE
FBGN0261848	FALSE
FBTI0061147	FALSE
FBGN0086666	FALSE
FBTI0061617	FALSE
FBTI0060177	FALSE
FBGN0266278	FALSE
FBGN0029730	FALSE
FBGN0266351	FALSE
FBGN0265725	FALSE
FBGN0267075	FALSE
FBGN0262228	FALSE
FBGN0265869	FALSE
FBGN0040338	FALSE
FBTI0019646	FALSE
FBGN0085387	FALSE
FBTI0019578	FALSE
FBGN0029964	FALSE
FBTI0061172	FALSE
FBTI0063475	FALSE
FBTI0063385	FALSE
FBGN0262338	FALSE
FBTI0061164	FALSE
FBGN0083956	FALSE
FBGN0265691	FALSE
FBTI0019620	FALSE
FBGN0029596	FALSE
FBTI0019678	FALSE
FBGN0029752	FALSE
FBTI0060668	FALSE
FBTR0472800_DF_NRG	FALSE
FBTI0061356	FALSE
FBGN0029898	FALSE
FBTI0059947	FALSE
FBGN0029993	FALSE
FBGN0266430	FALSE
FBTI0062703	FALSE
FBTI0063737	FALSE
FBGN0265595	FALSE
FBTI0062869	FALSE
FBGN0052820	FALSE
FBGN0052641	FALSE
FBTI0019601	FALSE
FBGN0264309	FALSE
FBTI0061189	FALSE
FBTI0060474	FALSE
FBTI0019632	FALSE
FBGN0052801	FALSE
FBGN0030187	FALSE
FBTI0060060	FALSE
FBGN0283429	FALSE
FBGN0030186	FALSE
FBTI0062479	FALSE
FBGN0011834	FALSE
FBGN0267273	FALSE
FBGN0263532	FALSE
FBGN0267035	FALSE
FBTI0062442	FALSE
FBGN0267186	FALSE
FBTI0063337	FALSE
FBGN0025391	FALSE
FBTI0062715	FALSE
FBTI0062940	FALSE
FBGN0029639	FALSE
FBTI0060113	FALSE
FBGN0029727	FALSE
FBGN0053669	FALSE
FBGN0261927	FALSE
FBGN0029947	FALSE
FBTI0060516	FALSE
FBGN0267048	FALSE
FBTR0304411_DF_NRG	FALSE
FBTI0061119	FALSE
FBTI0064091	FALSE
FBTI0061754	FALSE
FBGN0029838	FALSE
FBGN0030215	FALSE
FBTR0304179_DF_NRG	FALSE
FBTI0019668	FALSE
FBGN0267036	FALSE
FBTR0472830_DF_NRG	FALSE
FBTI0063526	FALSE
FBGN0267034	FALSE
FBTI0064089	FALSE
FBGN0085340	FALSE
FBGN0065057	FALSE
FBGN0262222	FALSE
FBTI0063639	FALSE
FBTI0060595	FALSE
FBGN0030559	FALSE
FBGN0086047	FALSE
FBGN0011758	FALSE
FBTI0061152	FALSE
FBGN0267914	FALSE
FBGN0031026	FALSE
FBGN0266115	FALSE
FBGN0010240	FALSE
FBGN0030058	FALSE
FBGN0029733	FALSE
FBTI0019654	FALSE
FBGN0262980	FALSE
FBGN0030074	FALSE
FBTI0019624	FALSE
FBTR0445484_DF_NRG	FALSE
FBTI0063476	FALSE
FBGN0030438	FALSE
FBTI0060200	FALSE
FBTI0019540	FALSE
FBGN0025838	FALSE
FBTI0061060	FALSE
FBTI0019647	FALSE
FBTI0019547	FALSE
FBGN0030829	FALSE
FBGN0259101	FALSE
FBGN0030925	FALSE
FBTI0019604	FALSE
FBTI0059983	FALSE
FBGN0262991	FALSE
FBTI0062766	FALSE
FBTR0304401_DF_NRG	FALSE
FBTR0304440_DF_NRG	FALSE
FBTI0019542	FALSE
FBTI0060479	FALSE
FBTI0062739	FALSE
FBGN0266050	FALSE
FBTI0062770	FALSE
FBTI0063328	FALSE
FBGN0052569	FALSE
FBGN0030846	FALSE
FBGN0267097	FALSE
FBGN0264940	FALSE
FBGN0267177	FALSE
FBGN0030078	FALSE
FBGN0263578	FALSE
FBGN0262849	FALSE
FBTI0060531	FALSE
FBTI0062959	FALSE
FBTI0062768	FALSE
FBTI0063551	FALSE
FBGN0030921	FALSE
FBGN0053240	FALSE
FBGN0267225	FALSE
FBGN0004170	FALSE
FBGN0029518	FALSE
FBTI0019537	FALSE
FBGN0011975	FALSE
FBTI0062385	FALSE
FBGN0267275	FALSE
FBGN0287603	FALSE
FBTI0019587	FALSE
FBTI0059699	FALSE
FBGN0262685	FALSE
FBTR0304191_DF_NRG	FALSE
FBGN0267088	FALSE
FBGN0264507	FALSE
FBTI0062961	FALSE
FBTI0059709	FALSE
FBTI0062350	FALSE
FBTI0060506	FALSE
FBGN0086671	FALSE
FBGN0030608	FALSE
FBTI0062784	FALSE
FBTI0060485	FALSE
FBGN0262251	FALSE
FBTI0062474	FALSE
FBTR0309639_DF_NRG	FALSE
FBTR0309643_DF_NRG	FALSE
FBGN0029701	FALSE
FBGN0286878	FALSE
FBTI0062996	FALSE
FBGN0053243	FALSE
FBTI0060065	FALSE
FBGN0030640	FALSE
FBTI0063729	FALSE
FBGN0000360	FALSE
FBTI0019726	FALSE
FBTI0061593	FALSE
FBTI0064131	FALSE
FBGN0267168	FALSE
FBTI0102097	FALSE
FBGN0030441	FALSE
FBGN0030307	FALSE
FBTI0063637	FALSE
FBGN0030889	FALSE
FBGN0266707	FALSE
FBGN0031171	FALSE
FBTI0060478	FALSE
FBTI0061029	FALSE
FBGN0030733	FALSE
FBTI0061646	FALSE
FBTI0019061	FALSE
FBTI0060218	FALSE
FBGN0030981	FALSE
FBGN0030204	FALSE
FBGN0030200	FALSE
FBTI0019618	FALSE
FBTI0061884	FALSE
FBGN0265692	FALSE
FBGN0263210	FALSE
FBGN0040350	FALSE
FBTI0062863	FALSE
FBGN0027343	FALSE
FBGN0264862	FALSE
FBGN0261277	FALSE
FBTI0062999	FALSE
FBGN0265608	FALSE
FBTI0060475	FALSE
FBGN0267969	FALSE
FBTI0061582	FALSE
FBGN0040349	FALSE
FBGN0065095	FALSE
FBTI0061318	FALSE
FBGN0040365	FALSE
FBTI0019068	FALSE
FBTI0019664	FALSE
FBTI0059951	FALSE
FBGN0259198	FALSE
FBGN0283434	FALSE
FBTI0059710	FALSE
FBTI0063592	FALSE
FBGN0029770	FALSE
FBGN0262335	FALSE
FBTI0060045	FALSE
FBTI0060627	FALSE
FBGN0266197	FALSE
FBGN0021742	FALSE
FBTR0473831_DF_NRG	FALSE
FBGN0265265	FALSE
FBGN0030375	FALSE
FBTI0063428	FALSE
FBGN0030952	FALSE
FBGN0085357	FALSE
FBGN0026268	FALSE
FBTI0019079	FALSE
FBGN0263548	FALSE
FBTI0062412	FALSE
FBTI0059998	FALSE
FBGN0040360	FALSE
FBGN0266094	FALSE
FBGN0264675	FALSE
FBGN0083994	FALSE
FBTI0064175	FALSE
FBTI0061916	FALSE
FBTI0064067	FALSE
FBTI0019734	FALSE
FBTI0019048	FALSE
FBGN0262606	FALSE
FBTI0064172	FALSE
FBTR0309677_DF_NRG	FALSE
FBGN0030148	FALSE
FBTI0019552	FALSE
FBTI0062809	FALSE
FBTI0060626	FALSE
FBGN0264383	FALSE
FBTI0061671	FALSE
FBGN0023541	FALSE
FBTI0062240	FALSE
FBTI0061086	FALSE
FBTI0061335	FALSE
FBTI0062711	FALSE
FBTI0063633	FALSE
FBGN0030926	FALSE
FBGN0064116	FALSE
FBGN0024182	FALSE
FBGN0065101	FALSE
FBGN0040363	FALSE
FBTI0062982	FALSE
FBGN0262279	FALSE
FBGN0286919	FALSE
FBTR0472786_DF_NRG	FALSE
FBTI0060220	FALSE
FBGN0029522	FALSE
FBGN0083228	FALSE
FBTI0019605	FALSE
FBTI0062997	FALSE
FBGN0030933	FALSE
FBTI0061599	FALSE
FBGN0265710	FALSE
FBTI0062964	FALSE
FBGN0052783	FALSE
FBGN0031129	FALSE
FBGN0265531	FALSE
FBGN0286881	FALSE
FBGN0085464	FALSE
FBGN0264445	FALSE
FBTI0019729	FALSE
FBTR0445463_DF_NRG	FALSE
FBGN0031104	FALSE
FBGN0029705	FALSE
FBTI0061920	FALSE
FBGN0052673	FALSE
FBTI0019636	FALSE
FBGN0262181	FALSE
FBTI0060646	FALSE
FBTI0063477	FALSE
FBTI0019638	FALSE
FBGN0031041	FALSE
FBTR0472784_DF_NRG	FALSE
FBTI0019055	FALSE
FBGN0266349	FALSE
FBGN0267039	FALSE
FBTI0063377	FALSE
FBGN0000137	FALSE
FBGN0030437	FALSE
FBGN0044872	FALSE
FBTI0060594	FALSE
FBGN0029837	FALSE
FBTR0309621_DF_NRG	FALSE
FBGN0003132	FALSE
FBGN0030098	FALSE
FBGN0053247	FALSE
FBGN0004143	FALSE
FBGN0052748	FALSE
FBTI0019658	FALSE
FBGN0044817	FALSE
FBGN0264500	FALSE
FBGN0265761	FALSE
FBGN0040877	FALSE
FBTI0060473	FALSE
FBTR0309618_DF_NRG	FALSE
FBTI0060136	FALSE
FBGN0053239	FALSE
FBGN0264380	FALSE
FBTI0061140	FALSE
FBTI0062286	FALSE
FBGN0053517	FALSE
FBGN0003920	FALSE
FBTI0019608	FALSE
FBGN0040352	FALSE
FBTI0064232	FALSE
FBGN0086045	FALSE
FBTI0019534	FALSE
FBGN0030795	FALSE
FBGN0030566	FALSE
FBGN0065046	FALSE
FBTI0019700	FALSE
FBGN0027107	FALSE
FBGN0053487	FALSE
FBGN0267253	FALSE
FBTR0445454_DF_NRG	FALSE
FBGN0267166	FALSE
FBGN0052591	FALSE
FBGN0029836	FALSE
FBTI0062413	FALSE
FBTR0445464_DF_NRG	FALSE
FBTR0304269_DF_NRG	FALSE
FBGN0030260	FALSE
FBGN0030191	FALSE
FBTI0061669	FALSE
FBGN0267061	FALSE
FBTR0304289_DF_NRG	FALSE
FBGN0267074	FALSE
FBGN0052706	FALSE
FBTI0019076	FALSE
FBGN0267513	FALSE
FBTI0060036	FALSE
FBGN0040031	FALSE
FBGN0267591	FALSE
FBTI0061319	FALSE
FBGN0030103	FALSE
FBTI0019598	FALSE
FBGN0267175	FALSE
FBTR0304526_DF_NRG	FALSE
FBTI0064211	FALSE
FBGN0263627	FALSE
FBGN0030390	FALSE
FBGN0030222	FALSE
FBTI0019670	FALSE
FBGN0029681	FALSE
FBGN0029532	FALSE
FBTI0019722	FALSE
FBGN0040362	FALSE
FBTI0064223	FALSE
FBGN0262301	FALSE
FBGN0030951	FALSE
FBGN0030777	FALSE
FBGN0030999	FALSE
FBGN0259926	FALSE
FBGN0052679	FALSE
FBGN0028583	FALSE
FBTI0063502	FALSE
FBTR0309650_DF_NRG	FALSE
FBGN0287217	FALSE
FBGN0003300	FALSE
FBTI0019066	FALSE
FBGN0030297	FALSE
FBGN0265903	FALSE
FBGN0052793	FALSE
FBGN0031146	FALSE
FBGN0030449	FALSE
FBTI0062868	FALSE
FBTI0064204	FALSE
FBGN0029965	FALSE
FBGN0263628	FALSE
FBGN0040871	FALSE
FBGN0052631	FALSE
FBTI0062709	FALSE
FBGN0029952	FALSE
FBTI0019596	FALSE
FBTI0061334	FALSE
FBTI0019064	FALSE
FBGN0053236	FALSE
FBGN0030247	FALSE
FBTI0061245	FALSE
FBTI0063638	FALSE
FBTR0472727_DF_NRG	FALSE
FBTI0062713	FALSE
FBGN0029679	FALSE
FBGN0262163	FALSE
FBGN0030117	FALSE
FBGN0040648	FALSE
FBTI0063694	FALSE
FBGN0267090	FALSE
FBTI0019742	FALSE
FBTI0060038	FALSE
FBTI0061749	FALSE
FBTI0061198	FALSE
FBGN0267030	FALSE
FBTI0063712	FALSE
FBGN0029644	FALSE
FBTI0063670	FALSE
FBGN0053667	FALSE
FBGN0267174	FALSE
FBGN0265965	FALSE
FBTI0060499	FALSE
FBGN0086667	FALSE
FBTI0019736	FALSE
FBTI0061613	FALSE
FBGN0030384	FALSE
FBTI0063602	FALSE
FBTI0062995	FALSE
FBTI0063654	FALSE
FBGN0030202	FALSE
FBGN0262607	FALSE
FBGN0266264	FALSE
FBGN0265416	FALSE
FBTI0061191	FALSE
FBGN0266419	FALSE
FBTI0062410	FALSE
FBGN0030940	FALSE
FBGN0052683	FALSE
FBTI0019639	FALSE
FBGN0030929	FALSE
FBTI0061812	FALSE
FBTR0304370_DF_NRG	FALSE
FBTR0472798_DF_NRG	FALSE
FBTI0063355	FALSE
FBTR0472794_DF_NRG	FALSE
FBTI0061594	FALSE
FBGN0030622	FALSE
FBGN0286040	FALSE
FBTI0062476	FALSE
FBGN0265875	FALSE
FBTI0019551	FALSE
FBTI0061596	FALSE
FBGN0265964	FALSE
FBTR0309589_DF_NRG	FALSE
FBGN0052816	FALSE
FBGN0029811	FALSE
FBGN0024941	FALSE
FBGN0267187	FALSE
FBTI0060505	FALSE
FBGN0286917	FALSE
FBGN0262341	FALSE
FBGN0010294	FALSE
FBTI0019623	FALSE
FBGN0065071	FALSE
FBTI0062943	FALSE
FBTI0063324	FALSE
FBGN0267226	FALSE
FBGN0267077	FALSE
FBGN0267520	FALSE
FBGN0053218	FALSE
FBGN0262686	FALSE
FBTI0061940	FALSE
FBGN0031130	FALSE
FBTI0060642	FALSE
FBTI0060197	FALSE
FBGN0265662	FALSE
FBGN0262828	FALSE
FBTI0061036	FALSE
FBGN0086042	FALSE
FBGN0052819	FALSE
FBTI0019706	FALSE
FBTI0060105	FALSE
FBTI0064219	FALSE
FBGN0011981	FALSE
FBTI0062881	FALSE
FBTI0063547	FALSE
FBTI0060062	FALSE
FBTI0060178	FALSE
FBTI0060521	FALSE
FBGN0030207	FALSE
FBGN0284233	FALSE
FBGN0264381	FALSE
FBGN0250731	FALSE
FBGN0267278	FALSE
FBTR0309630_DF_NRG	FALSE
FBGN0261446	FALSE
FBGN0045502	FALSE
FBTI0064092	FALSE
FBGN0030617	FALSE
FBGN0030914	FALSE
FBGN0262682	FALSE
FBTI0062416	FALSE
FBGN0020508	FALSE
FBGN0052797	FALSE
FBGN0085765	FALSE
FBTI0062762	FALSE
FBTI0061087	FALSE
FBTI0061352	FALSE
FBTI0060537	FALSE
FBTI0060578	FALSE
FBTI0060203	FALSE
FBGN0052736	FALSE
FBTI0019637	FALSE
FBGN0025835	FALSE
FBGN0261615	FALSE
FBTI0063735	FALSE
FBGN0029647	FALSE
FBGN0267524	FALSE
FBGN0014466	FALSE
FBGN0030525	FALSE
FBTI0019657	FALSE
FBGN0030443	FALSE
FBTR0472789_DF_NRG	FALSE
FBGN0265664	FALSE
FBGN0030697	FALSE
FBGN0029642	FALSE
FBGN0030492	FALSE
FBTI0019713	FALSE
FBGN0265717	FALSE
FBTI0062285	FALSE
FBGN0259098	FALSE
FBGN0040371	FALSE
FBGN0267162	FALSE
FBGN0040904	FALSE
FBGN0030823	FALSE
FBGN0267063	FALSE
FBTI0060101	FALSE
FBGN0005390	FALSE
FBGN0267057	FALSE
FBTI0019677	FALSE
FBTI0063374	FALSE
FBGN0040358	FALSE
FBTI0062441	FALSE
FBTI0063004	FALSE
FBTI0062763	FALSE
FBGN0030158	FALSE
FBGN0030911	FALSE
FBGN0029603	FALSE
FBTI0019708	FALSE
FBGN0264384	FALSE
FBGN0027528	FALSE
FBGN0262852	FALSE
FBGN0260971	FALSE
FBGN0014465	FALSE
FBTR0309619_DF_NRG	FALSE
FBTI0063594	FALSE
FBTR0304310_DF_NRG	FALSE
FBTI0064075	FALSE
FBTI0063943	FALSE
FBGN0265873	FALSE
FBTI0064107	FALSE
FBTI0062384	FALSE
FBGN0266201	FALSE
FBTI0063335	FALSE
FBTI0062856	FALSE
FBGN0030982	FALSE
FBGN0266361	FALSE
FBGN0262609	FALSE
FBTR0473838_DF_NRG	FALSE
FBTI0061751	FALSE
FBGN0052712	FALSE
FBGN0029535	FALSE
FBGN0052644	FALSE
FBGN0266277	FALSE
FBGN0052762	FALSE
FBGN0265457	FALSE
FBGN0025837	FALSE
FBGN0030859	FALSE
FBGN0025393	FALSE
FBTI0019590	FALSE
FBTI0063901	FALSE
FBGN0267078	FALSE
FBTI0063994	FALSE
FBTR0309667_DF_NRG	FALSE
FBTI0061299	FALSE
FBGN0052823	FALSE
FBGN0030688	FALSE
FBGN0052652	FALSE
FBGN0266180	FALSE
FBGN0019929	FALSE
FBGN0260868	FALSE
FBTI0061672	FALSE
FBGN0004956	FALSE
FBGN0266731	FALSE
FBGN0262237	FALSE
FBTI0060672	FALSE
FBTI0060109	FALSE
FBGN0065084	FALSE
FBGN0030684	FALSE
FBTI0064194	FALSE
FBGN0030494	FALSE
FBTI0019569	FALSE
FBGN0259195	FALSE
FBGN0267172	FALSE
FBTI0061655	FALSE
FBTI0060047	FALSE
FBTI0061167	FALSE
FBGN0267042	FALSE
FBGN0263559	FALSE
FBGN0264444	FALSE
FBGN0031164	FALSE
FBTI0019662	FALSE
FBTI0062839	FALSE
FBGN0031005	FALSE
FBGN0030536	FALSE
FBGN0285970	FALSE
FBTI0061145	FALSE
FBTR0472928_DF_NRG	FALSE
FBTI0061947	FALSE
FBGN0030558	FALSE
FBGN0259245	FALSE
FBGN0263994	FALSE
FBTR0472785_DF_NRG	FALSE
FBGN0031110	FALSE
FBGN0265902	FALSE
RR43483_TRANSPOSABLE_ELEMENT	FALSE
FBGN0030840	FALSE
FBTI0060084	FALSE
FBGN0262608	FALSE
FBTI0064086	FALSE
FBGN0267165	FALSE
FBTI0060180	FALSE
FBGN0086049	FALSE
FBTI0060555	FALSE
FBTI0061350	FALSE
FBGN0263475	FALSE
FBTI0061151	FALSE
FBTI0019555	FALSE
FBGN0029995	FALSE
FBGN0040356	FALSE
FBGN0052520	FALSE
FBGN0053222	FALSE
FBTI0060063	FALSE
FBGN0052740	FALSE
FBTI0019635	FALSE
FBGN0267049	FALSE
FBGN0052645	FALSE
FBGN0262989	FALSE
FBGN0086044	FALSE
FBGN0267020	FALSE
FBGN0030979	FALSE
FBGN0011952	FALSE
FBGN0030108	FALSE
FBGN0030804	FALSE
FBGN0030913	FALSE
FBTI0060179	FALSE
FBGN0260869	FALSE
FBGN0263512	FALSE
FBGN0031001	FALSE
FBTI0019701	FALSE
FBTI0062743	FALSE
FBGN0029700	FALSE
FBGN0267169	FALSE
FBTI0061670	FALSE
FBTI0019738	FALSE
FBGN0011953	FALSE
FBGN0029702	FALSE
FBTI0060087	FALSE
FBTI0019653	FALSE
FBGN0267930	FALSE
FBGN0026411	FALSE
FBTI0019075	FALSE
FBTI0019566	FALSE
FBGN0024995	FALSE
FBGN0082997	FALSE
FBTI0062657	FALSE
FBTI0061170	FALSE
FBTI0064222	FALSE
FBTI0061882	FALSE
FBGN0030763	FALSE
FBGN0030599	FALSE
FBGN0053242	FALSE
FBGN0267058	FALSE
FBGN0030374	FALSE
FBTI0062297	FALSE
FBGN0266051	FALSE
FBGN0083041	FALSE
FBGN0263502	FALSE
FBTI0064093	FALSE
FBGN0029694	FALSE
FBGN0053499	FALSE
FBTI0060433	FALSE
FBGN0005391	FALSE
FBGN0266183	FALSE
FBGN0029948	FALSE
FBGN0030947	FALSE
FBGN0029723	FALSE
FBTI0060490	FALSE
FBGN0030493	FALSE
FBGN0267038	FALSE
FBTI0060593	FALSE
FBGN0267970	FALSE
FBTI0061194	FALSE
FBTI0019707	FALSE
FBGN0264677	FALSE
FBTI0060643	FALSE
FBGN0262487	FALSE
FBGN0030085	FALSE
FBGN0014903	FALSE
FBTI0019714	FALSE
FBTI0019747	FALSE
FBTI0064074	FALSE
FBTI0060647	FALSE
FBGN0267050	FALSE
FBTI0062298	FALSE
FBGN0266097	FALSE
FBTI0060670	FALSE
FBTI0061142	FALSE
FBTI0063634	FALSE
FBGN0284222	FALSE
FBTI0061778	FALSE
FBTI0019573	FALSE
FBTI0061849	FALSE
FBGN0263531	FALSE
FBGN0265727	FALSE
FBTI0060712	FALSE
FBGN0263631	FALSE
FBGN0029989	FALSE
FBGN0053502	FALSE
FBGN0030439	FALSE
FBGN0286004	FALSE
FBGN0067861	FALSE
FBTI0062661	FALSE
FBGN0029939	FALSE
FBGN0266200	FALSE
FBGN0029729	FALSE
FBTI0062785	FALSE
FBGN0052511	FALSE
FBTI0019081	FALSE
FBGN0267046	FALSE
FBGN0267163	FALSE
FBTI0060163	FALSE
FBGN0052690	FALSE
FBGN0052553	FALSE
FBTI0064207	FALSE
FBTI0019562	FALSE
FBTI0061847	FALSE
FBGN0265663	FALSE
FBGN0283431	FALSE
FBTI0060201	FALSE
FBTI0061944	FALSE
FBGN0029817	FALSE
FBGN0265535	FALSE
FBGN0052792	FALSE
FBGN0031108	FALSE
FBTI0063636	FALSE
FBTI0060459	FALSE
FBTI0061747	FALSE
FBGN0054028	FALSE
FBTI0062828	FALSE
FBGN0265923	FALSE
FBTI0062980	FALSE
FBGN0030221	FALSE
FBGN0266198	FALSE
FBTI0019589	FALSE
FBTI0019709	FALSE
FBTR0445455_DF_NRG	FALSE
FBGN0031128	FALSE
FBTI0019545	FALSE
FBTI0019644	FALSE
FBGN0010014	FALSE
FBGN0265966	FALSE
FBGN0030844	FALSE
FBTI0019652	FALSE
FBGN0266355	FALSE
FBGN0052495	FALSE
FBTI0063306	FALSE
FBTI0019667	FALSE
FBTR0472782_DF_NRG	FALSE
FBGN0265417	FALSE
FBGN0029531	FALSE
FBTI0061605	FALSE
FBTI0019631	FALSE
FBGN0003028	FALSE
FBTI0059687	FALSE
FBTR0472831_DF_NRG	FALSE
FBGN0030338	FALSE
FBGN0029707	FALSE
FBTI0019550	FALSE
FBGN0053668	FALSE
FBGN0030900	FALSE
FBGN0029963	FALSE
FBGN0261849	FALSE
FBTR0304332_DF_NRG	FALSE
FBTI0019602	FALSE
FBGN0267060	FALSE
FBTI0060103	FALSE
FBTI0064102	FALSE
FBTI0060048	FALSE
FBTI0019067	FALSE
FBGN0066303	FALSE
FBTR0473834_DF_NRG	FALSE
FBGN0052551	FALSE
FBGN0040341	FALSE
FBGN0266429	FALSE
FBTI0060553	FALSE
FBTI0061148	FALSE
FBTI0148143	FALSE
FBTI0060464	FALSE
FBGN0262283	FALSE
FBGN0264960	FALSE
FBTR0309649_DF_NRG	FALSE
FBTI0019571	FALSE
FBGN0259149	FALSE
FBGN0261522	FALSE
FBGN0083981	FALSE
FBTI0063302	FALSE
FBTI0019572	FALSE
FBGN0011954	FALSE
FBGN0265533	FALSE
FBGN0040069	FALSE
FBGN0002933	FALSE
FBTR0309717_DF_NRG	FALSE
FBGN0263748	FALSE
FBGN0030563	FALSE
FBGN0085521	FALSE
FBTI0063525	FALSE
FBTI0061039	FALSE
FBGN0066304	FALSE
FBTI0019521	FALSE
FBTI0019592	FALSE
FBGN0265921	FALSE
FBGN0052693	FALSE
FBGN0052806	FALSE
FBTI0059696	FALSE
FBGN0053639	FALSE
FBGN0030936	FALSE
FBTI0019089	FALSE
FBTI0061881	FALSE
FBTI0019683	FALSE
FBGN0053664	FALSE
FBTI0063303	FALSE
FBGN0265596	FALSE
FBTI0062717	FALSE
FBTI0062942	FALSE
FBTI0063655	FALSE
FBTI0061591	FALSE
FBGN0010295	FALSE
FBTI0061877	FALSE
FBGN0264382	FALSE
FBGN0030569	FALSE
FBTI0019069	FALSE
FBGN0267054	FALSE
FBGN0029643	FALSE
FBGN0030359	FALSE
FBGN0262811	FALSE
FBTI0062680	FALSE
FBTI0060607	FALSE
FBGN0030259	FALSE
FBGN0262426	FALSE
FBGN0030015	FALSE
FBGN0029812	FALSE
FBTI0063002	FALSE
FBGN0052698	FALSE
FBGN0265267	FALSE
FBGN0029831	FALSE
FBTI0061883	FALSE
FBTR0309678_DF_NRG	FALSE
FBGN0031159	FALSE
FBTI0061037	FALSE
FBTI0062480	FALSE
FBGN0267183	FALSE
FBTI0063001	FALSE
FBGN0029946	FALSE
FBGN0267029	FALSE
FBTI0060466	FALSE
FBTI0061912	FALSE
FBGN0264598	FALSE
FBGN0030544	FALSE
FBTI0019671	FALSE
FBTR0309622_DF_NRG	FALSE
FBTI0019045	FALSE
FBTI0019614	FALSE
FBGN0029909	FALSE
FBTI0019634	FALSE
FBGN0052786	FALSE
FBGN0083007	FALSE
FBGN0286870	FALSE
FBTI0061171	FALSE
FBGN0052651	FALSE
FBGN0267064	FALSE
FBGN0267098	FALSE
FBGN0267181	FALSE
FBGN0262990	FALSE
FBTI0060162	FALSE
FBGN0025378	FALSE
FBTI0060519	FALSE
FBGN0030826	FALSE
FBGN0064123	FALSE
FBGN0263538	FALSE
FBGN0011822	FALSE
FBTI0061150	FALSE
